ID;Experiment Run End;Parent Model Type;Model Type;Index ID;Index Name;Study Period Length;Test Set Size;Days Test Set;Constituent Number;Average Cross Section Size;Test Set Start Date;Test Set End Date;Total Accuracy;Top-k Accuracy Scores;Top-k Mean Daily Return;Top-k Mean Daily Excess Return;Top-k Annualized Excess Return;Top-k Annualized Return;Top-k Annualized Sharpe;Top-k Annualized Sortino;Model Configs;Total Epochs;Period Range;Study Period Start Date;Study Period End Date
15;2020-01-26T18:52:21.627173;tree_based;ExtraTreesClassifier;150095;Deutscher Aktienindex (DAX) Index;977;6748;241;29;28;1996-08-13;1997-07-31;0.5072614107883817;{5: 0.5244813278008299, 10: 0.5159751037344399, 'Market': '-'};{5: 0.0006935687316767094, 10: 0.00041457692995069197, 'Market': 0.002404797418799682};{5: 0.0005381674067303902, 10: 0.0002591756050043728, 'Market': 0.0022493960938533633};{5: 0.21371772942312495, 10: 0.09778128464300195, 'Market': 1.2453764623085717};{5: 0.2835095946145405, 10: 0.16092461092614996, 'Market': 1.374264695128872};{5: 2.163396952531469, 10: 1.387557102331845, 'Market': 4.309428823207781};{5: 3.562984706783505, 10: 2.1935866597250464, 'Market': 5.930353575800052};{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 20, 'max_features': 'auto', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_impurity_split': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 200, 'n_jobs': -1, 'oob_score': True, 'random_state': None, 'verbose': 1, 'warm_start': True};;(-6750, -5751);1993-09-14;1997-07-31
15;2020-01-26T18:52:22.453962;tree_based;RandomForestClassifier;150095;Deutscher Aktienindex (DAX) Index;977;6748;241;29;28;1996-08-13;1997-07-31;0.5108180201541197;{5: 0.5344398340248963, 10: 0.5188796680497926, 'Market': '-'};{5: 0.0007640900209845123, 10: 0.00047772822689605085, 'Market': 0.002404797418799682};{5: 0.0006086886960381931, 10: 0.00032232690194973176, 'Market': 0.0022493960938533633};{5: 0.2449075464461501, 10: 0.12301719542842715, 'Market': 1.2453764623085717};{5: 0.3164877185088917, 10: 0.18760787439283733, 'Market': 1.374264695128872};{5: 2.029526952393398, 10: 1.584064707357711, 'Market': 4.309428823207781};{5: 3.4632405359756966, 10: 2.356948168577145, 'Market': 5.930353575800052};{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 20, 'max_features': 'auto', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_impurity_split': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 200, 'n_jobs': -1, 'oob_score': True, 'random_state': None, 'verbose': 1, 'warm_start': True};;(-6750, -5751);1993-09-14;1997-07-31
15;2020-01-26T18:52:23.757478;mixed;MixedEnsemble(LSTM, ExtraTreesClassifier, RandomForestClassifier)_performance;150095;Deutscher Aktienindex (DAX) Index;977;6748;241;29;28;1996-08-13;1997-07-31;0.5020746887966805;{5: 0.5, 10: 0.5, 'Market': '-'};{5: 0.0005856744014243809, 10: 0.00036045773340017686, 'Market': 0.002404797418799682};{5: 0.0004302730764780617, 10: 0.0002050564084538577, 'Market': 0.0022493960938533633};{5: 0.1675003295169486, 10: 0.07660518090200741, 'Market': 1.2453764623085717};{5: 0.23464202035210624, 10: 0.13853392297932254, 'Market': 1.374264695128872};{5: 1.6783343905219097, 10: 1.0013799423711816, 'Market': 4.309428823207781};{5: 2.728180459142163, 10: 1.5256339503908538, 'Market': 5.930353575800052};;;(-6750, -5751);1993-09-14;1997-07-31
15;2020-01-26T18:52:24.703091;mixed;MixedEnsemble(LSTM, ExtraTreesClassifier, RandomForestClassifier)_rank;150095;Deutscher Aktienindex (DAX) Index;977;6748;241;29;28;1996-08-13;1997-07-31;0.5020746887966805;{5: 0.5, 10: 0.5, 'Market': '-'};{5: 0.0006091903440905015, 10: 0.0004333169221442979, 'Market': 0.002404797418799682};{5: 0.00045378901914418246, 10: 0.0002779155971979787, 'Market': 0.0022493960938533633};{5: 0.17742163384566667, 10: 0.10521038984083275, 'Market': 1.2453764623085717};{5: 0.245132251864284, 10: 0.16877980662729075, 'Market': 1.374264695128872};{5: 1.7380012195095171, 10: 1.3514009715641637, 'Market': 4.309428823207781};{5: 2.8281137471090316, 10: 2.0233847081553153, 'Market': 5.930353575800052};;;(-6750, -5751);1993-09-14;1997-07-31
16;2020-01-26T18:55:10.826658;deep_learning;LSTM;150095;Deutscher Aktienindex (DAX) Index;997;7443;250;30;30;2006-05-15;2007-05-03;0.49993282556533813;{5: 0.49818769097328186, 10: 0.5043320655822754, 'Market': '-'};{5: 0.00026305873096377127, 10: 0.0002859388021330712, 'Market': 0.0011424059753971743};{5: 0.0001577741547158666, 10: 0.00018065422588516646, 'Market': 0.0010371213991492694};{5: 0.05843797783794713, 10: 0.06719066350923741, 'Market': 0.45233154296336076};{5: 0.0993165728936165, 10: 0.10840634071598232, 'Market': 0.5083727390037911};{5: 0.570293618212411, 10: 0.8941395337066782, 'Market': 2.1630151672898634};{5: 1.0180298329551092, 10: 1.595175630319231, 'Market': 2.8178653335629638};{'data': {'columns': ['stand_d_return'], 'sequence_length': 241, 'train_test_split': 0.75, 'normalize': True}, 'training': {'epochs': 1, 'batch_size': 32, 'early_stopping_patience': 3}, 'model': {'loss': 'binary_crossentropy', 'optimizer': 'rmsprop', 'optimizer_params': {}, 'metrics': ['accuracy'], 'save_dir': 'saved_models', 'layers': [{'type': 'lstm', 'params': {'units': 25, 'dropout': 0.1, 'recurrent_dropout': 0.0, 'kernel_regularizer': 'l2', 'input_shape': (240, 1), 'return_sequences': False}}, {'type': 'dense', 'params': {'units': 1, 'activation': 'sigmoid'}}]}, 'RandomForestClassifier': {'n_estimators': 200, 'max_depth': 20, 'n_jobs': -1, 'oob_score': True, 'warm_start': True, 'verbose': 1}, 'GradientBoostingClassifier': {'n_estimators': 15, 'max_depth': 5, 'warm_start': True}, 'AdaBoostClassifier': {'n_estimators': 200, 'base_estimator': 'DecisionTreeClassifier', 'base_estimator__max_depth': 10}, 'ExtraTreesClassifier': {'n_estimators': 200, 'max_depth': 20, 'warm_start': True, 'oob_score': True, 'bootstrap': True, 'n_jobs': -1, 'verbose': 1}, 'model_hierarchy': {'tree_based': ['AdaBoostClassifier', 'ExtraTreesClassifier', 'GradientBoostingClassifier', 'RandomForestClassifier'], 'deep_learning': ['RNN', 'LSTM']}};;(-4250, -3251);2003-06-13;2007-05-03
16;2020-01-26T18:55:11.653496;tree_based;ExtraTreesClassifier;150095;Deutscher Aktienindex (DAX) Index;997;7443;250;30;30;2006-05-15;2007-05-03;0.5133682654843477;{5: 0.5130890052356021, 10: 0.5148095909732017, 'Market': '-'};{5: 0.0007404946184251904, 10: 0.0006450610958165928, 'Market': 0.0011424059753971743};{5: 0.0006352100421772857, 10: 0.0005397765195686882, 'Market': 0.0010371213991492694};{5: 0.25684299516287057, 10: 0.21442063730727434, 'Market': 0.45233154296336076};{5: 0.30536071366589645, 10: 0.26130528850295254, 'Market': 0.5083727390037911};{5: 2.7479051616171892, 10: 3.131194573748363, 'Market': 2.1630151672898634};{5: 5.2786360861870065, 10: 6.373099724729596, 'Market': 2.8178653335629638};{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 20, 'max_features': 'auto', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_impurity_split': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 200, 'n_jobs': -1, 'oob_score': True, 'random_state': None, 'verbose': 1, 'warm_start': True};;(-4250, -3251);2003-06-13;2007-05-03
16;2020-01-26T18:55:12.611009;tree_based;RandomForestClassifier;150095;Deutscher Aktienindex (DAX) Index;997;7443;250;30;30;2006-05-15;2007-05-03;0.5106811769447803;{5: 0.5078534031413613, 10: 0.5111827523675196, 'Market': '-'};{5: 0.0005787637609430856, 10: 0.0005788449375627896, 'Market': 0.0011424059753971743};{5: 0.00047347918469518093, 10: 0.00047356036131488495, 'Market': 0.0010371213991492694};{5: 0.18579349480822982, 10: 0.18582813204762516, 'Market': 0.45233154296336076};{5: 0.23157604065819326, 10: 0.2316120114284852, 'Market': 0.5083727390037911};{5: 2.0603675425591463, 10: 2.8217492696610345, 'Market': 2.1630151672898634};{5: 4.171649876835245, 10: 5.45917652934807, 'Market': 2.8178653335629638};{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 20, 'max_features': 'auto', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_impurity_split': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 200, 'n_jobs': -1, 'oob_score': True, 'random_state': None, 'verbose': 1, 'warm_start': True};;(-4250, -3251);2003-06-13;2007-05-03
16;2020-01-26T18:55:13.675107;mixed;MixedEnsemble(LSTM, ExtraTreesClassifier, RandomForestClassifier)_performance;150095;Deutscher Aktienindex (DAX) Index;997;7443;250;30;30;2006-05-15;2007-05-03;0.5002015316404675;{5: 0.500201369311317, 10: 0.5001007455168245, 'Market': '-'};{5: 0.0007404946184251904, 10: 0.0006450610958165928, 'Market': 0.0011424059753971743};{5: 0.0006352100421772857, 10: 0.0005397765195686882, 'Market': 0.0010371213991492694};{5: 0.25684299516287057, 10: 0.21442063730727434, 'Market': 0.45233154296336076};{5: 0.30536071366589645, 10: 0.26130528850295254, 'Market': 0.5083727390037911};{5: 2.7479051616171892, 10: 3.131194573748363, 'Market': 2.1630151672898634};{5: 5.2786360861870065, 10: 6.373099724729596, 'Market': 2.8178653335629638};;;(-4250, -3251);2003-06-13;2007-05-03
16;2020-01-26T18:55:14.574702;mixed;MixedEnsemble(LSTM, ExtraTreesClassifier, RandomForestClassifier)_rank;150095;Deutscher Aktienindex (DAX) Index;997;7443;250;30;30;2006-05-15;2007-05-03;0.5002015316404675;{5: 0.500201369311317, 10: 0.5003022365504735, 'Market': '-'};{5: 0.000566524410554298, 10: 0.0006383873464278203, 'Market': 0.0011424059753971743};{5: 0.00046123983430639335, 10: 0.0005331027701799155, 'Market': 0.0010371213991492694};{5: 0.18058261544302767, 10: 0.2115079940151432, 'Market': 0.45233154296336076};{5: 0.22616454160391042, 10: 0.25828051586685596, 'Market': 0.5083727390037911};{5: 2.0028210528279407, 10: 3.0826225803288803, 'Market': 2.1630151672898634};{5: 4.004191294482491, 10: 6.590336637808757, 'Market': 2.8178653335629638};;;(-4250, -3251);2003-06-13;2007-05-03
17;2020-01-26T19:01:09.852064;deep_learning;LSTM;150095;Deutscher Aktienindex (DAX) Index;997;7443;250;30;30;2006-05-15;2007-05-03;0.5036947727203369;{5: 0.5138944983482361, 10: 0.5071529150009155, 'Market': '-'};{5: 0.0005173167828860588, 10: 0.00033410349140398357, 'Market': 0.0011424059753971743};{5: 0.00041203220663815407, 10: 0.00022881891515607895, 'Market': 0.0010371213991492694};{5: 0.15986201340810502, 10: 0.08585249312661758, 'Market': 0.45233154296336076};{5: 0.20464616816803471, 10: 0.12778684593961875, 'Market': 0.5083727390037911};{5: 1.731414086536409, 10: 1.2329631669745555, 'Market': 2.1630151672898634};{5: 2.8611493436675715, 10: 2.131684475210111, 'Market': 2.8178653335629638};{'data': {'columns': ['stand_d_return'], 'sequence_length': 241, 'train_test_split': 0.75, 'normalize': True}, 'training': {'epochs': 1, 'batch_size': 32, 'early_stopping_patience': 3}, 'model': {'loss': 'binary_crossentropy', 'optimizer': 'rmsprop', 'optimizer_params': {}, 'metrics': ['accuracy'], 'save_dir': 'saved_models', 'layers': [{'type': 'lstm', 'params': {'units': 25, 'dropout': 0.1, 'recurrent_dropout': 0.0, 'kernel_regularizer': 'l2', 'input_shape': (240, 1), 'return_sequences': False}}, {'type': 'dense', 'params': {'units': 1, 'activation': 'sigmoid'}}]}, 'RandomForestClassifier': {'n_estimators': 200, 'max_depth': 20, 'n_jobs': -1, 'oob_score': True, 'warm_start': True, 'verbose': 1}, 'GradientBoostingClassifier': {'n_estimators': 15, 'max_depth': 5, 'warm_start': True}, 'AdaBoostClassifier': {'n_estimators': 200, 'base_estimator': 'DecisionTreeClassifier', 'base_estimator__max_depth': 10}, 'ExtraTreesClassifier': {'n_estimators': 200, 'max_depth': 20, 'warm_start': True, 'oob_score': True, 'bootstrap': True, 'n_jobs': -1, 'verbose': 1}, 'model_hierarchy': {'tree_based': ['AdaBoostClassifier', 'ExtraTreesClassifier', 'GradientBoostingClassifier', 'RandomForestClassifier'], 'deep_learning': ['RNN', 'LSTM']}};;(-4250, -3251);2003-06-13;2007-05-03
17;2020-01-26T19:01:10.674891;tree_based;ExtraTreesClassifier;150095;Deutscher Aktienindex (DAX) Index;997;7443;250;30;30;2006-05-15;2007-05-03;0.5082627972591697;{5: 0.5207410390656464, 10: 0.5063469675599436, 'Market': '-'};{5: 0.0006484032241941137, 10: 0.0003117342497546565, 'Market': 0.0011424059753971743};{5: 0.000543118647946209, 10: 0.00020644967350675188, 'Market': 0.0010371213991492694};{5: 0.21588187488612887, 10: 0.07714520390519519, 'Market': 0.45233154296336076};{5: 0.26282277971773027, 10: 0.11874423940945844, 'Market': 0.5083727390037911};{5: 2.2361527683549407, 10: 1.1654124163833646, 'Market': 2.1630151672898634};{5: 4.007814329751638, 10: 2.1559469685162576, 'Market': 2.8178653335629638};{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 20, 'max_features': 'auto', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_impurity_split': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 200, 'n_jobs': -1, 'oob_score': True, 'random_state': None, 'verbose': 1, 'warm_start': True};;(-4250, -3251);2003-06-13;2007-05-03
17;2020-01-26T19:01:11.631438;tree_based;RandomForestClassifier;150095;Deutscher Aktienindex (DAX) Index;997;7443;250;30;30;2006-05-15;2007-05-03;0.506919252989386;{5: 0.5163109142166734, 10: 0.5051380213580495, 'Market': '-'};{5: 0.000708242152717666, 10: 0.00045530279493623125, 'Market': 0.0011424059753971743};{5: 0.0006029575764697615, 10: 0.00035001821868832657, 'Market': 0.0010371213991492694};{5: 0.2423432491587092, 10: 0.1342646001766734, 'Market': 0.45233154296336076};{5: 0.29030281138702185, 10: 0.17806316388070687, 'Market': 0.5083727390037911};{5: 2.6156437447204626, 10: 2.0203528750515, 'Market': 2.1630151672898634};{5: 4.373838561494284, 10: 3.79443529047025, 'Market': 2.8178653335629638};{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 20, 'max_features': 'auto', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_impurity_split': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 200, 'n_jobs': -1, 'oob_score': True, 'random_state': None, 'verbose': 1, 'warm_start': True};;(-4250, -3251);2003-06-13;2007-05-03
17;2020-01-26T19:01:12.616806;mixed;MixedEnsemble(LSTM, ExtraTreesClassifier, RandomForestClassifier)_performance;150095;Deutscher Aktienindex (DAX) Index;997;7443;250;30;30;2006-05-15;2007-05-03;0.5002015316404675;{5: 0.500201369311317, 10: 0.5003022365504735, 'Market': '-'};{5: 0.0006878050676703075, 10: 0.00030067164015444174, 'Market': 0.0011424059753971743};{5: 0.0005825204914224028, 10: 0.0001953870639065371, 'Market': 0.0010371213991492694};{5: 0.2332418113309367, 10: 0.0728648196942534, 'Market': 0.45233154296336076};{5: 0.2808510114898237, 10: 0.1142990149898051, 'Market': 0.5083727390037911};{5: 2.4032368735093748, 10: 1.099292332416355, 'Market': 2.1630151672898634};{5: 4.308656964720644, 10: 2.0509078808885013, 'Market': 2.8178653335629638};;;(-4250, -3251);2003-06-13;2007-05-03
17;2020-01-26T19:01:13.628134;mixed;MixedEnsemble(LSTM, ExtraTreesClassifier, RandomForestClassifier)_rank;150095;Deutscher Aktienindex (DAX) Index;997;7443;250;30;30;2006-05-15;2007-05-03;0.5002015316404675;{5: 0.500201369311317, 10: 0.5003022365504735, 'Market': '-'};{5: 0.0007223203504243314, 10: 0.00044795651413767764, 'Market': 0.0011424059753971743};{5: 0.0006170357741764269, 10: 0.00034267193788977297, 'Market': 0.0010371213991492694};{5: 0.24865175712800913, 10: 0.13126985373094024, 'Market': 0.45233154296336076};{5: 0.29685416264334674, 10: 0.17495310500512495, 'Market': 0.5083727390037911};{5: 2.5634052935094562, 10: 1.94707471131997, 'Market': 2.1630151672898634};{5: 4.412883220814738, 10: 3.868565739155859, 'Market': 2.8178653335629638};;;(-4250, -3251);2003-06-13;2007-05-03
17;2020-01-26T19:01:31.194824;deep_learning;LSTM;150095;Deutscher Aktienindex (DAX) Index;998;7441;249;30;30;2007-05-04;2008-04-25;0.49375084042549133;{5: 0.4844820499420166, 10: 0.49143317341804504, 'Market': '-'};{5: -0.0005228796594631463, 10: -0.0004177664380480966, 'Market': -0.000312277794031259};{5: -0.0006354312697558096, 10: -0.00053031804834076, 'Market': -0.00042482940432392226};{5: -0.20453463200098232, 10: -0.17383861071997697, 'Market': -0.1418454617174375};{5: -0.1716221657593383, 10: -0.1396597613466648, 'Market': -0.10634685729230031};{5: -1.8138785796567902, 10: -2.207067428603966, 'Market': -0.6049396541537276};{5: -2.5100167264570032, 10: -3.089480638846419, 'Market': -0.8440998272802177};{'data': {'columns': ['stand_d_return'], 'sequence_length': 241, 'train_test_split': 0.75, 'normalize': True}, 'training': {'epochs': 1, 'batch_size': 32, 'early_stopping_patience': 3}, 'model': {'loss': 'binary_crossentropy', 'optimizer': 'rmsprop', 'optimizer_params': {}, 'metrics': ['accuracy'], 'save_dir': 'saved_models', 'layers': [{'type': 'lstm', 'params': {'units': 25, 'dropout': 0.1, 'recurrent_dropout': 0.0, 'kernel_regularizer': 'l2', 'input_shape': (240, 1), 'return_sequences': False}}, {'type': 'dense', 'params': {'units': 1, 'activation': 'sigmoid'}}]}, 'RandomForestClassifier': {'n_estimators': 200, 'max_depth': 20, 'n_jobs': -1, 'oob_score': True, 'warm_start': True, 'verbose': 1}, 'GradientBoostingClassifier': {'n_estimators': 15, 'max_depth': 5, 'warm_start': True}, 'AdaBoostClassifier': {'n_estimators': 200, 'base_estimator': 'DecisionTreeClassifier', 'base_estimator__max_depth': 10}, 'ExtraTreesClassifier': {'n_estimators': 200, 'max_depth': 20, 'warm_start': True, 'oob_score': True, 'bootstrap': True, 'n_jobs': -1, 'verbose': 1}, 'model_hierarchy': {'tree_based': ['AdaBoostClassifier', 'ExtraTreesClassifier', 'GradientBoostingClassifier', 'RandomForestClassifier'], 'deep_learning': ['RNN', 'LSTM']}};;(-4000, -3001);2004-06-04;2008-04-25
17;2020-01-26T19:01:32.014680;tree_based;ExtraTreesClassifier;150095;Deutscher Aktienindex (DAX) Index;998;7441;249;30;30;2007-05-04;2008-04-25;0.5085337992205349;{5: 0.5034260378879484, 10: 0.5045353759322717, 'Market': '-'};{5: 6.631156506019438e-05, 10: 0.00026256246593415393, 'Market': -0.000312277794031259};{5: -4.624004523246891e-05, 10: 0.00015001085564149053, 'Market': -0.00042482940432392226};{5: -0.016509008826654403, 10: 0.05548445211773223, 'Market': -0.1418454617174375};{5: 0.02415857390408327, 10: 0.09912024317561485, 'Market': -0.10634685729230031};{5: -0.14442221128664, 10: 0.716063220991666, 'Market': -0.6049396541537276};{5: -0.2157059490632806, 10: 1.1858830940849587, 'Market': -0.8440998272802177};{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 20, 'max_features': 'auto', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_impurity_split': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 200, 'n_jobs': -1, 'oob_score': True, 'random_state': None, 'verbose': 1, 'warm_start': True};;(-4000, -3001);2004-06-04;2008-04-25
17;2020-01-26T19:01:32.854487;tree_based;RandomForestClassifier;150095;Deutscher Aktienindex (DAX) Index;998;7441;249;30;30;2007-05-04;2008-04-25;0.5053084262867894;{5: 0.5126964933494559, 10: 0.5121951219512195, 'Market': '-'};{5: 0.0005918300748788769, 10: 0.00037112146001177544, 'Market': -0.000312277794031259};{5: 0.00047927846458621344, 10: 0.0002585698497191121, 'Market': -0.00042482940432392226};{5: 0.18827052901789298, 10: 0.09754197743366366, 'Market': -0.1418454617174375};{5: 0.23737945981970965, 10: 0.14291148415695476, 'Market': -0.10634685729230031};{5: 1.5362855993601583, 10: 1.2937375348618212, 'Market': -0.6049396541537276};{5: 2.3243551115782273, 10: 2.1527780000993624, 'Market': -0.8440998272802177};{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 20, 'max_features': 'auto', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_impurity_split': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 200, 'n_jobs': -1, 'oob_score': True, 'random_state': None, 'verbose': 1, 'warm_start': True};;(-4000, -3001);2004-06-04;2008-04-25
17;2020-01-26T19:01:33.940788;mixed;MixedEnsemble(LSTM, ExtraTreesClassifier, RandomForestClassifier)_performance;150095;Deutscher Aktienindex (DAX) Index;998;7441;249;30;30;2007-05-04;2008-04-25;0.49993280473054696;{5: 0.5002015316404675, 10: 0.49989921386817177, 'Market': '-'};{5: 0.0003672936325284491, 10: 0.000180234231808394, 'Market': -0.000312277794031259};{5: 0.00025474202223578577, 10: 6.768262151573063e-05, 'Market': -0.00042482940432392226};{5: 0.09603097409123817, 10: 0.0246641693171592, 'Market': -0.1418454617174375};{5: 0.14133819680807247, 10: 0.06702934786068315, 'Market': -0.10634685729230031};{5: 0.7730875060751596, 10: 0.3029799416566391, 'Market': -0.6049396541537276};{5: 1.1293563321084896, 10: 0.49064931837133285, 'Market': -0.8440998272802177};;;(-4000, -3001);2004-06-04;2008-04-25
17;2020-01-26T19:01:34.823530;mixed;MixedEnsemble(LSTM, ExtraTreesClassifier, RandomForestClassifier)_rank;150095;Deutscher Aktienindex (DAX) Index;998;7441;249;30;30;2007-05-04;2008-04-25;0.49993280473054696;{5: 0.49979846835953246, 10: 0.49989921386817177, 'Market': '-'};{5: 7.552813221836573e-05, 10: 7.942522388434668e-05, 'Market': -0.000312277794031259};{5: -3.7023478074297646e-05, 10: -3.312638640831664e-05, 'Market': -0.00042482940432392226};{5: -0.013240265077588131, 10: -0.011854867357991683, 'Market': -0.1418454617174375};{5: 0.027562097248607476, 10: 0.02900461847171365, 'Market': -0.10634685729230031};{5: -0.11714049447040682, 10: -0.15334595336474868, 'Market': -0.6049396541537276};{5: -0.17176112168797264, 10: -0.24773847711682373, 'Market': -0.8440998272802177};;;(-4000, -3001);2004-06-04;2008-04-25
18;2020-01-26T19:08:46.171209;deep_learning;LSTM;150095;Deutscher Aktienindex (DAX) Index;997;7443;250;30;30;2006-05-15;2007-05-03;0.4886470437049866;{5: 0.4776480197906494, 10: 0.48579487204551697, 'Market': '-'};{5: -0.0001365514111843672, 10: 1.2444501084860726e-05, 'Market': 0.0011424059753971743};{5: -0.00024183598743227186, 10: -9.284007516304399e-05, 'Market': 0.0010371213991492694};{5: -0.08338843014544339, 10: -0.0328715691301078, 'Market': 0.45233154296336076};{5: -0.04797298230693059, 10: 0.004490042684094586, 'Market': 0.5083727390037911};{5: -0.9080477614174942, 10: -0.47824857719099456, 'Market': 2.1630151672898634};{5: -1.3863342524355133, 10: -0.7485694276287367, 'Market': 2.8178653335629638};{'data': {'columns': ['stand_d_return'], 'sequence_length': 241, 'train_test_split': 0.75, 'normalize': True}, 'training': {'epochs': 1, 'batch_size': 32, 'early_stopping_patience': 3}, 'model': {'loss': 'binary_crossentropy', 'optimizer': 'rmsprop', 'optimizer_params': {}, 'metrics': ['accuracy'], 'save_dir': 'saved_models', 'layers': [{'type': 'lstm', 'params': {'units': 25, 'dropout': 0.1, 'recurrent_dropout': 0.0, 'kernel_regularizer': 'l2', 'input_shape': (240, 1), 'return_sequences': False}}, {'type': 'dense', 'params': {'units': 1, 'activation': 'sigmoid'}}]}, 'RandomForestClassifier': {'n_estimators': 200, 'max_depth': 20, 'n_jobs': -1, 'oob_score': True, 'warm_start': True, 'verbose': 1}, 'GradientBoostingClassifier': {'n_estimators': 15, 'max_depth': 5, 'warm_start': True}, 'AdaBoostClassifier': {'n_estimators': 200, 'base_estimator': 'DecisionTreeClassifier', 'base_estimator__max_depth': 10}, 'ExtraTreesClassifier': {'n_estimators': 200, 'max_depth': 20, 'warm_start': True, 'oob_score': True, 'bootstrap': True, 'n_jobs': -1, 'verbose': 1}, 'model_hierarchy': {'tree_based': ['AdaBoostClassifier', 'ExtraTreesClassifier', 'GradientBoostingClassifier', 'RandomForestClassifier'], 'deep_learning': ['RNN', 'LSTM']}};;(-4250, -3251);2003-06-13;2007-05-03
18;2020-01-26T19:08:46.995033;tree_based;ExtraTreesClassifier;150095;Deutscher Aktienindex (DAX) Index;997;7443;250;30;30;2006-05-15;2007-05-03;0.514174392046218;{5: 0.5199355618203786, 10: 0.5140036268386057, 'Market': '-'};{5: 0.0011549191047618326, 10: 0.000703054498335132, 'Market': 0.0011424059753971743};{5: 0.001049634528513928, 10: 0.0005977699220872273, 'Market': 0.0010371213991492694};{5: 0.4588818075638479, 10: 0.2400266587448019, 'Market': 0.45233154296336076};{5: 0.5151750419776024, 10: 0.28789704395137905, 'Market': 0.5083727390037911};{5: 4.657370621223665, 10: 3.4691737990003744, 'Market': 2.1630151672898634};{5: 9.297962482617658, 10: 7.3096985306141375, 'Market': 2.8178653335629638};{'bootstrap': True, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 20, 'max_features': 'auto', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_impurity_split': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 200, 'n_jobs': -1, 'oob_score': True, 'random_state': None, 'verbose': 1, 'warm_start': True};;(-4250, -3251);2003-06-13;2007-05-03
